,class,lines,direction,text,signs,complete,alignment,sign height,images
1,UC,1,R/L,+000-220-390-440-384+,5,N,Linear,Adapted,
1,UC,1,,+002-095-000+,3,N,,,
1,UC,1,R/L,+000-603-091-190+,4,N,Unordered,Unequal,
1,UC,1,R/L,+090-055-000-132-032+,5,N,,,
1,UC,1,R/L,+740-740-001-550-467+,5,Y,Circular,Equal,
1,SP,1,R/L,+740-585-231-240-060-820+,6,Y,,,
1,PP,1,R/L,+740-100-415-927-060-920-031+,7,Y,,,
1,SC,1,R/L,+002-368-590-900+,4,Y,Linear,Equal,
1,UC,1,,]233-240[,2,?,,,
1,PP,1,R/L,+555-233-002-820+,4,Y,,,
1,SP,1,R/L,+740-702-061-002-817+,5,Y,,,
3,VN,1,R/L,+700-032+,2,Y,,,
1,SP,1,R/L,+740-222-235-002-820+,5,Y,,,
1,SC,1,R/L,+093-340-924-220-528+,5,Y,Partly linear,Unequal,
1,UC,1,R/L,+002-004-328-001-803-415+,6,Y,Partly linear,Unequal,
1,UC,1,,+000-000-004-090-350+,5,N,Unordered,Unequal,
1,SC,1,R/L,+136-031+,2,Y,,,
3,SC,1,,+413-933-031+,3,Y,,,
1,SC,1,R/L,+136-031+,2,Y,,,
1,SC,1,R/L,+136-031+,2,Y,,,
3,UC,1,,+931-000+,2,N,,,
1,SS,1,R/L,+740-912+,2,Y,Linear,Equal,
1,UC,1,R/L,+146-000+,2,N,,,
1,PP,1,R/L,+812-500-060-920+,4,Y,Strong linear,Equal,
1,LP,1,R/L,+740-690-435-255-742-615-380+,7,Y,Linear,Unequal,
1,UC,1,L/R,+740-390+,2,Y,Linear,Equal,
1,LP,1,R/L,+740-760-001-233-002-861+,6,Y,Linear,Adapted,
1,LP,1,R/L,+740-482-033-705-002-861-803+,7,Y,Linear,Equal,
1,UC,1,R/L,+000-604[,2,N,,,
1,NU,1,,+016+,1,Y,Indefinable,Indefinable,
1,VN,1,R/L,+031-700+,2,Y,,,
1,UC,1,,+540+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,+712-000[,2,N,,,
1,PP,1,R/L,+090-740-235-741-572-368+,6,Y,Linear,Equal,
1,SC,1,R/L,+368-861-501-031+,4,Y,Strong linear,Equal,
1,UC,1,R/L,+232-000-000[,3,N,Linear,Indefinable,
1,PP,1,R/L,+740-443-388-231+,4,Y,Strong linear,Equal,
1,UC,1,R/L,]000-090-000[,3,N,Indefinable,Indefinable,
1,UC,1,R/L,+400-435-000-632+,4,N,Strong linear,Equal,
1,UC,1,R/L,+153-031-700+,3,Y,Linear,Unequal,
1,SP,1,R/L,+740-904-032-002-000+,5,N,Partly linear,Adapted,
1,UC,1,R/L,+740-615-920-000[,4,N,Linear,Unequal,
1,UC,1,R/L,+151-390-590+,3,Y,Linear,Unequal,
1,LP,1,R/L,+740-032-840-235-002-817+,6,Y,Linear,Equal,
1,PP,1,R/L,+405-004-002-933+,4,Y,Linear,Unequal,
1,SC,1,R/L,+742-440-556+,3,Y,Linear,Equal,
1,UC,1,R/L,+740-760-000[,3,N,,,
1,UC,1,,]142[,1,N,Indefinable,Indefinable,
1,SP,1,R/L,+740-611-706-002-820+,5,Y,Linear,Equal,
1,SP,1,R/L,+740-390-590-002-000[,5,N,Linear,Equal,
1,VN,1,R/L,+700-034+,2,Y,,,
3,SS,1,R/L,+740-100-176+,3,Y,,,
1,UC,1,,]856[,1,?,Indefinable,Indefinable,
1,NU,1,R/L,+034-032-032+,3,Y,,,
1,NU,1,R/L,+034-999-034+,2,Y,,,
1,NU,1,,+006+,1,Y,Indefinable,Indefinable,
1,NU,1,,+033+,1,Y,Indefinable,Indefinable,
1,NU,1,,+034+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,]530-000-003+,3,N,,,
1,UC,1,R/L,+700-999-000[,2,N,,,
1,UC,1,R/L,]000-832-832+,3,N,,,
1,UC,1,R/L,]000-353+,2,N,,,
1,UC,1,R/L,+740-000[,2,N,,,
1,UC,1,R/L,+825-000[,2,N,,,
1,UC,1,,]740[,1,?,Indefinable,Indefinable,
1,UC,1,R/L,]000-298+,2,N,,,
1,NU,1,,+003+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,+002-000+,2,N,,,
1,??,1,R/L,+740-850+,2,Y,,,
3,??,1,R/L,+740-850+,2,Y,,,
1,ZN,1,R/L,+220-032+,2,Y,,,
1,UC,1,R/L,+740-000[,2,N,,,
1,UC,1,L/R,+740-220+,2,Y,,,
1,SC,1,L/R,+365-527+,2,Y,Linear,Equal,
1,NU,1,,+020+,1,Y,Indefinable,Indefinable,
1,UC,1,,+440+,1,Y,Indefinable,Indefinable,
1,UC,1,,+440+,1,Y,Indefinable,Indefinable,
1,UC,1,,+440+,1,Y,Indefinable,Indefinable,
1,UC,1,,+440+,1,Y,Indefinable,Indefinable,
1,SP,1,R/L,+740-904-240-002-817+,5,Y,,,
3,VN,1,R/L,+700-032+,2,Y,,,
1,PP,1,R/L,+400-740-405-590-235-806+,6,Y,,,
1,UC,1,R/L,]500-541+,2,?,,,
1,UC,1,R/L,]240-550+,2,?,,Unequal,
3,NU,1,,]033+,1,?,Indefinable,Indefinable,
1,UC,1,R/L,+740-717-790[,3,?,,,
1,UC,1,R/L,+400-202-000-220-000+,5,N,,,
1,SS,1,R/L,+158-806-465+,3,Y,,,
1,SS,1,R/L,+158-806-465+,3,Y,,,
1,PP,1,R/L,+740-390-590-235+,4,Y,,,
1,UC,1,R/L,+740-000-000-705+,4,N,,,
3,VN,1,R/L,+700-034+,2,Y,,,
1,??,1,R/L,+400-236-220+,3,Y,,,
3,VN,1,R/L,+700-033+,2,Y,,,
1,SP,1,R/L,+740-482-240-002-861+,5,Y,,,
3,PP,1,R/L,+740-176-220-235+,4,Y,,,
1,SP,1,R/L,+740-482-240-002-861+,5,Y,,,
3,PP,1,R/L,+740-176-220-235+,4,Y,,,
1,UC,1,R/L,+740-482-000[,3,N,Indefinable,Indefinable,
3,UC,1,R/L,+000-000-000-000[,4,N,Indefinable,Indefinable,
1,UC,1,R/L,+400-892-000+,3,N,,,
3,VN,1,R/L,+700-032+,2,Y,,,
1,UC,1,,]032+,1,?,Indefinable,Indefinable,
3,??,1,,]176-519+,2,?,,,
1,SP,1,R/L,+740-603-240-060-692+,5,Y,,,
1,PP,1,R/L,+692-368-817+,3,Y,,,
3,UC,1,R/L,+740-032-840-000+,4,N,,,
1,UC,1,R/L,+000-000-590-000-000+,5,N,,,
1,??,1,R/L,+615-352+,2,Y,,,
1,SS,1,R/L,+400-740-790+,3,Y,,,
1,UC,1,,+742+,1,Y,Indefinable,Indefinable,
3,UC,1,,+742+,1,Y,Indefinable,Indefinable,
5,UC,1,,+742+,1,Y,Indefinable,Indefinable,
1,??,1,R/L,+400-740-840-000+,4,N,,,
1,??,1,L/R,+740-000-000-000-000+,5,N,,,
3,NU,1,R/L,+700-032+,2,Y,,,
1,UC,1,L/R,+400-740[,2,?,,,
1,SC,1,R/L,+520-070-503-240+,4,Y,Linear,Adapted,
1,LP,1,R/L,+520-033-705-235-240-741-903-903+,8,Y,Linear,Equal,
1,UC,1,R/L,+000-000-002-820+,4,N,Linear,Indefinable,
1,PP,1,R/L,+740-752-460-510+,4,Y,Strong linear,Equal,
1,UC,1,R/L,+740-384+,2,Y,Partly linear,Equal,
1,PP,1,R/L,+000-220-032-002-817+,5,N,Stacked linear,Adapted,
1,PP,1,R/L,+390-003-002-820+,4,Y,Partly linear,Unequal,
1,PP,1,R/L,+390-004-002-031-376+,5,Y,Linear,Equal,
1,??,1,R/L,+157-031-002-390-705+,5,Y,Linear,Adapted,
1,LP,1,R/L,+154-900-004-001-390-032+,6,Y,Stacked linear,Adapted,
1,UC,1,R/L,+000-000-033-033+,4,N,Linear,Unequal,
1,LP,1,R/L,+520-220-001-820-220-063-315+,7,Y,Partly linear,Unequal,
1,UC,1,R/L,+740-900-005+,3,Y,Linear,Equal,
1,SS,1,R/L,+740-061+,2,Y,Linear,Equal,
1,UC,1,R/L,+000-233-743-000+,4,N,Partly linear,Unequal,
1,UC,1,,]632[,1,?,Indefinable,Indefinable,
