,class,lines,direction,text,signs,complete,alignment,sign height,images
1,PP,1,R/L,+151-219+,2,Y,Linear,Equal,
1,UC,1,,]000-415-233-853+,4,N,Linear,Equal,
1,LC,1,R/L,+368-821-055-031-002-031-892+,7,Y,Partly linear,Unequal,
1,PP,1,R/L,+400-740-585-838-240+,5,Y,,,
1,LP,1,R/L,+740-760-840-416-175-742-000+,7,N,Linear,Equal,
1,UC,1,,+750-090+,2,Y,,,
1,PP,1,R/L,]000-005-002-817+,4,N,Linear,Equal,
3,PP,1,R/L,+390-005-002-817+,4,Y,Linear,Equal,
1,LP,1,R/L,+090-740-035-171-061-031-002-069+,8,Y,Strong linear,Equal,
1,PP,1,R/L,+740-061-002-703-000+,5,N,Partly linear,Unequal,
1,2L,2,R/L,]220-032/817-000-220-031+,6,N,Partly linear,Unequal,
1,PP,1,R/L,+740-717-220-415+,4,Y,Linear,Equal,
1,2L,2,R/L,+151-061/156-002-252-692+,6,Y,Unordered,Unequal,
1,LP,1,R/L,+520-070-220-032-240-838-741-958-220-278+,10,Y,Linear,Adapted,
1,UC,1,,]113+,1,?,Indefinable,Indefinable,
1,2L,2,R/L,+790/400-296-350-892-632-032+,7,Y,Linear,Equal,
1,SS,1,R/L,+740-460-503+,3,Y,Linear,Equal,
1,SS,1,R/L,+156-003-877+,3,Y,Linear,Equal,
1,SS,1,R/L,+390-003+,2,Y,,,
1,PP,1,R/L,+621-390-531-002-820+,5,Y,Partly linear,Unequal,
1,LP,1,R/L,+740-690-435-255-240-741-906+,7,Y,Linear,Equal,
1,SS,1,R/L,+400-740-100-140-003+,5,Y,Linear,Equal,
1,UC,1,,+226[,1,?,Indefinable,Indefinable,
1,MS,1,R/L,+740-032-840-740-455-861+,6,Y,Linear,Increasing,
1,SC,1,R/L,+520-240-031-001-740-121+,6,Y,Linear,Equal,
1,UC,1,R/L,+000-630-000+,3,N,Linear,Equal,
1,MS,1,R/L,+740-390-590-033-705-000+,6,N,,,
1,LP,1,R/L,+161-055-240-220-032-002-820+,7,Y,Linear,Equal,
1,PP,1,R/L,+390-004-002-817+,4,Y,Linear,Equal,
1,2L,1,R/L,+003-000-000-003+,4,N,Unordered,,
3,2L,1,R/L,+140-001-000-000+,4,N,Unordered,,
1,PP,1,R/L,+520-220-415-240+,4,Y,Linear,Equal,
1,UC,1,T/B,+000-017-645-002-817+,5,N,,,
1,LP,1,R/L,+740-407-590-031-752-033-705-220-415-798-002-861+,12,Y,Linear,Equal,
1,MS,1,R/L,+241-832-740-176+,4,Y,Linear,Equal,
1,??,1,,+000+,1,N,,,
1,??,1,R/L,+000-000-000[,3,N,Linear,,
1,PP,1,R/L,+520-233+,2,Y,Linear,Equal,
1,SP,1,R/L,+740-798-220-060-820+,5,Y,Linear,Unequal,
1,SP,1,R/L,+226-240-235-060-692+,5,Y,Linear,Increasing,
1,PP,1,R/L,+390-004-741-617+,4,Y,Linear,Equal,
1,UC,1,R/L,]904-220-032-002[,4,?,,,
1,SC,1,R/L,+817-900-241-368-260+,5,Y,Linear,Equal,
1,PP,1,R/L,+740-032-840-220+,4,Y,,,
3,PP,1,R/L,+527-550-798-220+,4,Y,,,
1,ZN,1,,+942+,1,Y,Indefinable,Indefinable,
3,ZN,1,,+942+,1,Y,Indefinable,Indefinable,
1,PP,1,R/L,+740-639-240+,3,Y,Linear,Unequal,
1,PP,1,R/L,+740-388-002-820+,4,Y,Linear,Equal,
1,SS,1,R/L,+740-760-335-803+,4,Y,,,
1,UC,1,R/L,+527-555+,2,Y,Linear,Equal,
1,UC,1,R/L,]416-002-817+,3,?,Linear,Equal,
1,PP,1,R/L,+740-083-235-240+,4,Y,Linear,Equal,
1,SS,1,R/L,+740-061-877+,3,Y,Linear,Equal,
1,PP,1,R/L,+520-220-003+,3,Y,Linear,Equal,
1,PP,1,R/L,+740-384-741-859+,4,Y,Linear,Unequal,
1,PP,1,R/L,+154-806-474-001-002-820+,6,Y,Linear,Equal,
1,UC,1,R/L,+000-004+,2,N,,,
1,SC,1,R/L,+405-061-033-705-236+,5,Y,Linear,Equal,
1,UC,1,R/L,+740-821[,2,?,,,
1,UC,1,,]820+,1,?,Indefinable,Indefinable,
1,PP,1,R/L,+740-390-590-032-060-201+,6,Y,Linear,Equal,
1,??,1,R/L,+900-004+,2,Y,Linear,Equal,
1,PP,1,R/L,+390-004-002-861+,4,Y,Linear,Equal,
1,SC,1,R/L,+520-400-350-031-741-762+,6,Y,Linear,Equal,
1,SS,1,R/L,+740-840-013+,3,Y,Linear,Equal,
1,PP,1,R/L,+390-004-002-817+,4,Y,Linear,Equal,
1,SS,1,R/L,+390-004-260+,3,Y,Linear,Equal,
1,PP,1,R/L,+165-741-031-060-692+,5,Y,Linear,Equal,
1,ZN,1,,+942+,1,Y,Indefinable,Indefinable,
3,ZN,1,,+942+,1,Y,Indefinable,Indefinable,
1,PP,1,R/L,+740-760-019-002-817+,5,Y,Linear,Adapted,
1,SS,1,R/L,+740-752-615-503+,4,Y,,,
1,PP,1,R/L,+740-927-220-235-000[,5,N,Linear,Equal,
1,SS,1,R/L,+740-460-510+,3,Y,Linear,Equal,
1,SC,1,R/L,+032-820-140-005+,4,Y,Linear,Equal,
1,SS,1,R/L,+740-049+,2,Y,Linear,Adapted,
1,2L,2,R/L,+450-617-033/740-460-510-741-252-791+,9,Y,Linear line-by-line,Unequal,
1,PP,1,R/L,+740-100-415-176-002-820+,6,Y,Linear,Equal,
1,PP,1,R/L,+740-690-435-255-231+,5,Y,,,
3,SC,1,R/L,+749-479+,2,Y,,,
1,UC,1,R/L,+740-717+,2,Y,Linear,Equal,
1,PP,1,R/L,+400-740-840-013-240+,5,Y,,,
1,PP,1,R/L,+400-520-233-803+,4,Y,Linear,Equal,
1,SC,1,,+879-261+,2,Y,Linear,Equal,
1,LP,1,R/L,+740-455-235-798-742-460-353+,7,Y,Linear,Unequal,
1,SS,1,R/L,+740-861-125+,3,Y,Linear,Unequal,
1,SS,1,R/L,+390-005+,2,Y,Linear,Equal,
1,LP,1,R/L,+520-033-705-233-240-002-610-125-032+,9,Y,Linear,Adapted,
1,PP,1,R/L,+400-740-840-013-240+,5,Y,,,
1,2L,2,R/L,+740-760-260/220-255-220-063-315+,8,Y,Linear line-by-line,Unequal,
1,PP,1,R/L,+740-803-235+,3,Y,Linear,Equal,
1,UC,1,R/L,+000-100-140-002+,4,N,,,
1,LP,1,R/L,+520-033-705-233-235-060-820+,7,Y,Linear,Equal,
1,SS,1,R/L,+740-840-013+,3,Y,Linear,Equal,
1,LC,1,R/L,+100-904-717-220-415-806-742+,7,Y,Linear,Equal,
1,PP,1,R/L,+407-063-845-240-798+,5,Y,,,
1,PP,1,R/L,+390-005-002-455-511+,5,Y,Linear,Unequal,
1,UC,1,R/L,+407-061-740-575-000[,5,N,Linear,Equal,
1,PP,1,R/L,+679-740-233-240+,4,Y,Strong linear,Equal,
1,PP,1,R/L,+520-220-368-817+,4,Y,Linear,Equal,
1,PP,1,R/L,+740-032-840-033-705-798+,6,Y,Linear,Equal,
1,UC,1,R/L,+740-255+,2,Y,Linear,Equal,
1,PN,1,R/L,+422-003+,2,Y,,,
3,MS,1,R/L,+001-740-923-033-705+,5,Y,,,
1,SP,1,R/L,+740-390-590-002-817+,5,Y,Linear,Equal,
1,LP,1,R/L,+740-690-435-255-220-032-002-717-820+,9,Y,Linear,Equal,
1,UC,1,R/L,+530-000-000-000-808+,5,N,,,
1,UC,1,,+098+,1,Y,Indefinable,Indefinable,
1,LP,1,R/L,+740-100-001-440-742-060-920+,7,Y,Linear,Equal,
1,UC,1,,+840+,1,Y,Indefinable,Indefinable,
1,PP,1,R/L,+740-645-003-741-070-255+,6,Y,Linear,Equal,
1,UC,1,,+840+,1,Y,Indefinable,Indefinable,
1,LC,1,R/L,+740-176-585-000-705-353-460-350+,8,N,Linear,Equal,
1,SS,1,R/L,+740-760+,2,Y,Linear,Unequal,
1,SS,1,R/L,+740-017-503+,3,Y,Strong linear,Equal,
