,class,lines,direction,text,signs,complete,alignment,sign height,images
1,NV,1,R/L,+033-700+,2,Y,,,
3,UC,1,R/L,+710-000-220-032+,4,N,,,
1,SC,1,R/L,+388-134-368-590+,4,Y,,,
3,VN,1,R/L,+700-033+,2,Y,,,
1,VN,1,R/L,+700-034+,2,Y,,,
3,SS,1,R/L,+740-564+,2,Y,,,
1,VN,1,R/L,+700-034+,2,Y,,,
3,UC,1,R/L,+000-550-556+,3,N,,,
1,PP,1,R/L,+090-740-235-240+,4,Y,,,
1,UC,1,R/L,+700-000+,2,N,,,
3,UC,1,,]000+,1,N,Indefinable,Indefinable,
1,VN,1,R/L,+700-033+,2,Y,,,
3,SS,1,L/R,+400-740-178+,3,Y,,,
1,VN,1,R/L,+700-034+,2,Y,,,
3,SS,1,R/L,+400-740-176+,3,Y,,,
1,VN,1,R/L,+700-033+,2,Y,,,
3,SS,1,R/L,+000-740-176+,3,N,,,
1,VN,1,R/L,+700-032+,2,Y,,,
3,SS,1,R/L,+400-740-176+,3,Y,,,
1,VN,1,R/L,+700-032+,2,Y,,,
3,SS,1,R/L,]740-176+,2,?,,,
1,UC,1,R/L,]000-034+,2,N,,,
3,UC,1,R/L,+400-740-000[,3,N,,,
1,VN,1,R/L,+700-032+,2,Y,,,
3,PP,1,L/R,+740-690-636-240+,4,Y,,,
1,VN,1,R/L,+700-032+,2,Y,,,
3,PP,1,L/R,+740-690-636-240+,4,Y,,,
1,SS,1,R/L,+400-740-032-028+,4,Y,,,
1,VN,1,L/R,+700-032+,2,Y,,,
3,PP,1,L/R,+526-550-233+,3,Y,,,
1,VN,1,R/L,+700-032+,2,Y,,,
3,UC,1,R/L,+740-000-000+,3,N,,,
1,UC,1,R/L,]032+,1,?,,,
3,UC,1,R/L,+740-000[,2,N,,,
1,NU,1,,]032+,1,?,Indefinable,Indefinable,
3,UC,1,R/L,]035-171+,2,?,,,
1,ZN,1,R/L,+000-220-415+,3,N,,Unequal,
1,UC,1,,+220+,1,Y,Indefinable,Indefinable,
3,SS,1,R/L,+400-740-760-000+,4,N,,,
1,UC,1,R/L,+740-000-892+,3,N,,,
1,VN,1,R/L,+700-032+,2,Y,,,
3,SS,1,R/L,+740-760-382+,3,Y,,,
1,VN,1,R/L,+700-033+,2,Y,,,
3,UC,1,R/L,+400-137+,2,Y,,,
1,UC,1,R/L,]000-034+,2,N,,Unequal,
3,UC,1,R/L,+400-740-032-000[,4,N,,Equal,
1,VN,1,R/L,+700-033+,2,Y,,,
3,SS,1,R/L,+400-740-176+,3,Y,,,
1,VN,1,R/L,+700-033+,2,Y,,,
3,SS,1,R/L,+400-740-176+,3,Y,,,
1,VN,1,R/L,+700-000[,2,N,,,
3,UC,1,R/L,]740-176[,2,?,,,
1,VN,1,R/L,+700-034+,2,Y,Linear,Equal,
3,SS,1,R/L,+740-388-031+,3,Y,Linear,Equal,
1,VN,1,R/L,+700-034+,2,Y,,,
3,PP,1,R/L,+400-740-637-240+,4,Y,,,
1,VN,1,R/L,+700-000+,2,N,,,
3,PP,1,R/L,+400-740-637[,3,?,,,
1,VN,1,R/L,+700-034+,2,Y,,,
3,SS,1,R/L,+156-435-255+,3,Y,,,
1,UC,1,R/L,+000-000-000+,3,N,,,
3,VN,1,R/L,+700-033+,2,Y,,,
5,UC,1,R/L,+000-000-000-000-000-000+,6,N,,,
1,VN,1,R/L,+700-033+,2,Y,,,
3,SC,1,R/L,+692-365-817+,3,Y,,,
5,SS,1,R/L,+400-740-176+,3,Y,,,
1,UC,1,R/L,+824-892-413+,3,Y,,,
3,PP,1,R/L,+400-740-636-240-031-032-171+,7,Y,,,
1,NU,1,,+033+,1,Y,Indefinable,Indefinable,
1,UC,1,,+820-033-000[,3,N,,,
1,UC,1,,+031-005+,2,Y,,,
1,PP,1,R/L,]740-760-480-319+,4,?,,,
1,UC,1,,+420-999-000[,2,N,,,
1,2L,2,,]000-000/388-031-515[,5,N,,,
1,PP,1,R/L,]740-760-745+,3,?,,,
1,UC,1,,]001-480+,2,?,,,
1,UC,1,,+001-480+,2,Y,,,
1,SS,1,R/L,+740-407-590+,3,Y,,,
1,SP,1,R/L,+740-803-233-002-817+,5,Y,Linear,Adapted,
1,SS,1,R/L,+400-740-776-495+,4,Y,Linear,Equal,
1,SC,1,R/L,+031-504-632-032+,4,Y,Linear,Equal,
1,PP,1,R/L,+740-585-017-002-000+,5,N,Linear,Unequal,
1,LP,1,R/L,+036-269-140-002-741-060-920+,7,Y,Linear,Equal,
1,LP,1,R/L,+520-233-240-803-741-125+,6,Y,Partly linear,Increasing,
1,2L,2,BUS,+622-740-717/368-861-820-551+,7,Y,Linear,Unequal,
1,PP,1,R/L,+740-100-176-838-001-220-455-530-741+,9,Y,Linear,Equal,
1,PP,1,R/L,+000-000-220-003+,4,N,Partly linear,Equal,
1,PP,1,R/L,+070-740-220-003-900+,5,Y,Linear,Adapted,
1,LP,1,R/L,+740-690-435-255-002-368-861-590-032-368+,10,Y,Linear,Adapted,
1,SC,1,R/L,+740-717-415-836-900+,5,Y,Linear,Unequal,
1,PP,1,R/L,+000-003-002-820+,4,N,Indefinable,Unequal,
1,PP,1,R/L,+740-585-017-741-630+,5,Y,Partly linear,Unequal,
1,2L,2,R/L,+000-031-003/000-220-741-703-632+,8,N,Partly linear,Unequal,
1,2L,2,R/L,+871-947/400-740-543-350-895-785-220-335+,10,Y,Partly linear,Unequal,
1,2L,2,R/L,+090-740-240/060-820+,5,Y,Partly linear,Unequal,
1,SS,1,R/L,+740-531+,2,Y,Linear,Equal,
1,SC,1,,+307-762-002-460-140+,5,Y,Unordered,Unequal,
1,SS,1,R/L,+405-005+,2,Y,Linear,Indefinable,
1,SS,1,R/L,+151-216+,2,Y,Linear,Equal,
1,SC,1,R/L,+866-151-033-033+,4,Y,Linear,Unequal,
1,PP,1,R/L,+740-441-002-820-033+,5,Y,Partly linear,Adapted,
1,PP,1,R/L,+740-760-093-002-252-575+,6,Y,Partly linear,Adapted,
1,LC,1,R/L,+520-231-002-220-065-132-082+,7,Y,Linear,Unequal,
1,UC,1,,+387+,1,Y,Indefinable,Indefinable,
1,SS,1,R/L,+002-817+,2,Y,Linear,Indefinable,
1,LC,1,R/L,+440-411-740-335-002-285-491+,7,Y,Linear,Equal,
1,??,1,,]000-044+,2,N,Linear,Equal,
1,UC,1,,+055-906+,2,Y,Linear,Equal,
1,UC,1,R/L,+740-000-350+,3,N,Linear,Indefinable,
1,PP,1,R/L,+226-002-861+,3,Y,Linear,Unequal,
1,SS,1,R/L,+590-390+,2,Y,Linear,Unequal,
1,LC,1,R/L,+760-031-002-861-791-440-717+,7,Y,Partly linear,Unequal,
1,UC,1,R/L,+740-760-000-742-000-742+,6,N,Unordered,Unequal,
1,UC,1,R/L,+740-337-176-002-000-000[,6,N,Linear,Unequal,
1,SC,1,,+391-741-442-279+,4,Y,Linear,Increasing,
1,SS,1,R/L,+151-017-003+,3,Y,Partly linear,Unequal,
1,SS,1,L/R,+390-004+,2,Y,Linear,Indefinable,
1,UC,1,R/L,+250-255+,2,Y,Unordered,Unequal,
1,2L,2,,+000-828/016-000+,4,N,Linear,Equal,
1,UC,1,,+462+,1,Y,Indefinable,Indefinable,
1,UC,1,L/R,+000-002-870+,3,N,Unordered,Unequal,
1,UC,1,R/L,+090-740-004-000[,4,N,,,
1,PP,1,L/R,+740-165-060-550+,4,Y,,,
1,SC,1,R/L,+015-013-031-892+,4,Y,Linear,Unequal,
1,SS,1,,+390-143-033+,3,Y,Linear,Equal,
1,SS,1,L/R,+740-690+,2,Y,Linear,Unequal,
1,PP,1,R/L,+740-176-233-803+,4,Y,Linear,Equal,
1,PN,1,T/B,+390-003+,2,Y,Unordered,Indefinable,
1,UC,1,,+384+,1,Y,Indefinable,Indefinable,
1,SS,1,R/L,+400-740-263+,3,Y,,,
3,VN,1,R/L,+700-032+,2,Y,,,
1,SC,1,R/L,+892-890-417-002-056-091+,6,Y,,,
1,SC,1,R/L,+892-890-417-002-056-091+,6,Y,,,
1,SC,1,R/L,+892-890-417-002-056-091+,6,Y,,,
1,SC,1,R/L,+892-890-417-002-056-091+,6,Y,,,
1,SC,1,R/L,+892-890-417-002-056-091+,6,Y,,,
1,SC,1,R/L,+892-890-417-002-056-091+,6,Y,,,
1,SC,1,R/L,+892-890-417-002-056-091+,6,Y,,,
1,??,1,L/R,+400-740-000[,3,N,Linear,Equal,
3,NU,1,,]033[,1,?,Indefinable,Indefinable,
1,PP,1,R/L,+740-817-390-002-820+,5,Y,,,
1,PP,1,R/L,+156-031-060-368-206-000+,6,N,,,
1,UC,1,R/L,+740-100-000-717-032-000+,6,N,,,
1,PP,1,R/L,+390-003-002-861+,4,Y,,,
1,UC,1,R/L,+400-630-000[,3,N,,,
1,PP,1,R/L,+520-033-002-861+,4,Y,,,
1,??,1,,]000[,1,N,Indefinable,Indefinable,
3,??,1,,]000[,1,N,Indefinable,Indefinable,
5,??,1,,]000[,1,N,Indefinable,Indefinable,
7,??,1,R/L,+000-000-000-000-550+,5,N,,,
1,??,1,R/L,+740-000-000-002-861[,5,N,,,
3,??,1,R/L,+740-000[,2,N,,,
1,??,1,R/L,+000-000-000-000[,4,N,,,
3,??,1,R/L,+740-000-000-000[,4,N,,,
5,??,1,R/L,+740-000-460-002-861+,5,N,,,
7,??,1,R/L,+000-000[,2,N,,,
1,UC,1,R/L,+000-491-000-000-000+,5,N,,,
3,UC,1,R/L,+001-350-002-595-390-000+,6,N,,,
5,PP,1,R/L,+090-740-362-002-360-832+,6,Y,,,
7,UC,1,R/L,+000-033-705-000-002-000+,6,N,,,
1,UC,1,R/L,+740-798-700+,3,Y,Linear,Unequal,
3,NU,1,,+032+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,+550-742[,2,?,,,
1,UC,1,R/L,]235-068-550[,3,?,,,
1,SS,1,,+411-005+,2,Y,Partly linear,Indefinable,
1,UC,1,,]000-227-033-000[,4,N,,,
1,UC,1,R/L,]033-220-520-032-000[,5,N,,,
1,SS,1,R/L,+405-003+,2,Y,,Indefinable,
1,SS,1,R/L,+400-740-411-590[,4,?,Partly linear,Unequal,
1,UC,1,R/L,+400-740-000[,3,N,Indefinable,Indefinable,
1,UC,1,R/L,+740-176-220[,3,?,Partly linear,Unequal,
1,??,1,R/L,+740-000[,2,N,,,
1,UC,1,,]000-175-000[,3,N,,,
1,UC,1,R/L,+740-180+,2,Y,,,
1,UC,1,,+740[,1,?,Indefinable,Indefinable,
1,??,1,R/L,+740-000[,2,N,,,
1,UC,1,,]892[,1,?,Indefinable,Indefinable,
1,UC,1,R/L,+740-354-000[,3,N,,,
1,UC,1,,+877-000-000[,3,N,,,
1,UC,1,,+070-000-000[,3,N,,,
1,SS,1,R/L,+390-832-003+,3,Y,,Equal,
1,??,1,T/B,+913-000+,2,N,Vertical,,
3,??,1,T/B,+090-740-240-032-000+,5,N,Vertical,,
1,UC,1,T/B,+220-628-817+,3,Y,,,
3,NU,1,,+005+,1,Y,Indefinable,Indefinable,
1,PP,1,R/L,+520-231+,2,Y,Linear,Equal,
1,LC,1,R/L,+215-001-480-306-813-033-060-413-346-706+,10,Y,Linear,Equal,
1,SS,1,R/L,+740-575-017+,3,Y,Linear,Equal,
1,UC,1,,+000-000-220+,3,N,Linear,Equal,
1,LP,1,R/L,+740-390-590-220-003-060-840-416+,8,Y,Linear,Equal,
1,UC,1,R/L,+031-220-000-741-850-001-111-003+,8,N,,,
1,UC,1,R/L,]000-552-920-000-632+,5,N,,,
1,AN,1,,+033-095+,2,Y,,,
1,??,1,,+740[,1,?,,,
1,UC,1,,]740[,1,?,Indefinable,Indefinable,
1,UC,1,,]151[,1,?,Indefinable,Indefinable,
1,UC,1,,+033-003+,2,Y,,,
1,NV,1,,]002-700+,2,?,,,
3,??,1,,]000[,1,N,Indefinable,Indefinable,
1,UC,1,,+460+,1,Y,Indefinable,Indefinable,
1,LP,1,R/L,+740-760-615-104-717-235-002-392-590-125+,10,Y,Linear,Equal,
1,??,1,R/L,+000-740-000+,3,N,,,
3,??,1,R/L,+000-000-000+,3,N,,,
1,UC,1,R/L,+740-564+,2,Y,Linear,Equal,
1,SP,1,R/L,+527-550-233-002-812-095+,6,Y,Linear,Equal,
1,LP,1,R/L,+353-001-527-550-233-060-390-000+,8,N,Linear,Equal,
1,LP,1,R/L,+090-740-100-233-002-575-031+,7,Y,Linear,Equal,
1,2L,2,R/L,+740-760-552/000-002-455-692-416+,8,N,Linear,Adapted,
1,PP,1,R/L,+526-555-235+,3,Y,Linear,Equal,
1,LP,1,R/L,+520-033-705-233-240-460-491-002-000+,9,N,Partly linear,Unequal,
1,LC,1,R/L,+590-705-435-255-778-002-817+,7,Y,Partly linear,Unequal,
1,UC,1,R/L,+000-798-000-354-002-130-035[,7,N,Linear,Equal,
1,UC,1,R/L,+685-001-740-760-604-000+,6,N,Linear,Equal,
1,2L,2,,+000-000-000-000/032-832-032-002-415+,9,N,Stacked linear,Unequal,
1,AN,1,R/L,+154-004+,2,Y,Linear,Indefinable,
1,UC,1,R/L,]803-000-861+,3,N,Linear,Indefinable,
1,PP,1,R/L,+415-031-002-820+,4,Y,Linear,Equal,
1,UC,1,R/L,+000-000-000-798-806-000[,6,N,Linear,Indefinable,
1,SS,1,R/L,+390-004-491+,3,Y,Strong linear,Equal,
1,PP,1,R/L,+156-142-060-820+,4,Y,Linear,Equal,
