,class,lines,direction,text,signs,complete,alignment,sign height,images
3,NU,1,,]013+,1,?,Indefinable,Indefinable,
1,SC,1,R/L,+400-892-829+,3,Y,,,
1,UC,1,R/L,+740-000+,2,N,,,
1,SC,1,R/L,+400-892-829+,3,Y,,,
1,SS,1,R/L,+390-034+,2,Y,,,
1,UC,1,R/L,+000-032+,2,N,,,
1,UC,1,R/L,+390-000+,2,N,,,
1,UC,1,R/L,+390-000+,2,N,,,
1,??,1,,+000-000+,2,N,,,
3,UC,1,R/L,+740-000-000[,3,N,,,
1,VN,1,R/L,+700-032+,2,Y,,,
3,UC,1,R/L,+013-840-032-626-000[,5,N,,,
1,VN,1,R/L,+700-032+,2,Y,,,
3,SS,1,R/L,+400-740-336-176+,4,Y,,,
1,VN,1,R/L,+700-033+,2,Y,,,
3,SS,1,R/L,+740-861-877+,3,Y,,,
1,VN,1,R/L,+700-033+,2,Y,,,
3,PP,1,L/R,+526-550-220+,3,Y,,,
1,SS,1,R/L,+090-740-362+,3,Y,,,
3,VN,1,R/L,+700-033,2,Y,,,
1,UC,1,R/L,+700-090+,2,Y,,,
3,PP,1,R/L,+520-220-415+,3,Y,,,
1,SS,1,R/L,+400-098+,2,Y,,,
1,??,1,R/L,+700-000[,2,N,,,
3,??,1,,]000-000+,2,N,,,
1,VN,1,R/L,+700-034+,2,Y,,,
3,PP,1,R/L,+740-690-639-240+,4,Y,,,
1,VN,1,R/L,+700-034+,2,Y,,,
3,PP,1,R/L,+400-740-032-060-013+,5,Y,,,
1,VN,1,R/L,+700-033+,2,Y,Linear,Equal,
3,SS,1,R/L,+400-740-176+,3,Y,Linear,Equal,
1,VN,1,R/L,+700-033+,2,Y,,,
3,SS,1,R/L,+400-740-176+,3,Y,,,
1,VN,1,R/L,+700-033+,2,Y,Linear,Equal,
3,SS,1,R/L,+400-740-176+,3,Y,Linear,Equal,
1,VN,1,R/L,+700-033+,2,Y,,,
3,VN,1,R/L,+700-033+,2,Y,,,
5,SS,1,R/L,+400-740-176+,3,Y,,,
1,VN,1,R/L,+700-033+,2,Y,,,
3,SS,1,R/L,+400-740-176+,3,Y,,,
1,VN,1,R/L,+700-033+,2,Y,,,
3,SS,1,R/L,+400-740-176+,3,Y,,,
1,UC,1,R/L,+740-000+,2,N,,,
3,NV,1,R/L,+034-700+,2,Y,,,
5,SS,1,R/L,+400-156-435-255+,4,Y,,,
1,VN,1,R/L,+032-700+,2,Y,,,
3,PP,1,L/R,+526-550-220+,3,Y,,,
1,SC,1,R/L,+824-032-578-415+,4,Y,,,
3,SP,1,R/L,+740-636-240-060-692+,5,Y,,,
1,VN,1,R/L,+700-032+,2,Y,,,
3,UC,1,R/L,+740-000-000-000+,4,N,,,
1,VN,1,R/L,+700-032+,2,Y,,,
3,SS,1,R/L,+740-760-797+,3,Y,,,
1,VN,1,R/L,+700-034+,2,Y,,,
3,UC,1,R/L,+692-892+,2,Y,,,
5,SC,1,R/L,+565-741-263+,3,Y,,,
1,PP,1,R/L,+520-220-415+,3,Y,,,
1,UC,1,R/L,+740-000-740-000-590-031+,6,N,,,
1,AN,1,R/L,+154-003+,2,Y,,,
1,VN,1,,+700+,1,Y,Indefinable,Indefinable,
3,NU,1,,+033+,1,Y,Indefinable,Indefinable,
1,SS,1,R/L,+400-156-384-031+,4,Y,Unordered,Equal,
1,VN,1,R/L,+700-033+,2,Y,Linear,Equal,
3,LC,1,R/L,+368-033-705-031-741-390-741+,7,Y,Linear,Equal,
1,NU,1,,+037+,1,Y,Indefinable,Indefinable,
1,VN,1,L/R,+700-036+,2,Y,,,
1,VN,1,R/L,+700-033+,2,Y,,,
1,NU,1,,+033+,1,Y,Indefinable,Indefinable,
1,UC,1,,+151+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,]000-220-002-000[,4,N,,,
1,UC,1,,]861+,1,?,Indefinable,Indefinable,
1,SC,1,R/L,+930-632-920+,3,Y,,,
1,UC,1,R/L,+930-632+,2,Y,,,
1,UC,1,R/L,+740-585-017-033-705-002-000+,7,N,Squeezed,Adapted,
1,UC,1,R/L,+000-220-002-595-632-354-850+,7,N,Linear,Adapted,
1,LP,1,R/L,+527-555-740-055-240-415-798-060-201+,9,Y,Linear,Equal,
1,LP,1,R/L,+520-033-706-231-806-002-817+,7,Y,Linear,Equal,
1,LP,1,R/L,+740-405-590-235-002-031-480-625+,8,Y,Linear,Equal,
1,SC,1,R/L,]595-820-311-243+,4,?,Strong linear,Equal,
1,LP,1,R/L,+740-031-504-235-060-920+,6,Y,Linear,Equal,
1,UC,1,,]745+,1,?,Indefinable,Indefinable,
1,UC,1,,]550[,1,?,Indefinable,Indefinable,
1,UC,1,R/L,+832-904-220-415-806-000[,6,N,Linear,Equal,
1,UC,1,,]000-220-000[,3,N,,,
1,UC,1,R/L,+090-740-220-000[,4,N,Linear,Equal,
1,PP,1,R/L,+236-806-002-863+,4,Y,Linear,Equal,
1,UC,1,,+000[,1,N,Indefinable,Indefinable,
1,PP,1,R/L,+390-003-002-817+,4,Y,Linear,Adapted,
1,SP,1,R/L,+740-176-240-002-702-503+,6,Y,Partly linear,Increasing,
1,SC,1,R/L,+368-840-830-002-861+,5,Y,Linear,Equal,
1,SP,1,R/L,+740-440-240-001-820+,5,Y,Linear,Equal,
1,LP,1,R/L,+161-233-220-032-741-831+,6,Y,Linear,Adapted,
1,??,1,,]000-931+,2,N,Linear,Indefinable,
1,2L,2,R/L,+000/000-617-632-000+,5,N,Indefinable,Indefinable,
1,UC,1,R/L,+151-243[,2,?,Indefinable,Equal,
1,UC,1,R/L,+740-255-706-002-000[,5,N,Partly linear,Unequal,
1,??,1,,]000-257+,2,N,Linear,Equal,
1,MS,1,R/L,+407-004-001-740-443-388-140+,7,Y,Linear,Equal,
1,SP,1,R/L,+679-740-240-060-550+,5,Y,Partly linear,Equal,
1,UC,1,R/L,]000-000-817[,3,N,,,
1,??,1,,]000-645+,2,N,Linear,Indefinable,
1,UC,1,R/L,]000-240-235-002-460-511+,6,N,Linear,Unequal,
1,AN,1,,]091+,1,?,Indefinable,Indefinable,
1,UC,1,R/L,]000-740-798-240[,4,N,Linear,Unequal,
1,UC,1,R/L,+740-575-017-235[,4,?,Strong linear,Equal,
1,PP,1,R/L,+090-740-240-031+,4,Y,Linear,Unequal,
1,SS,1,R/L,+740-337-484+,3,Y,Linear,Equal,
1,SC,1,,+877-225+,2,Y,Linear,Unequal,
1,UC,1,R/L,+368-000-223+,3,N,Linear,Equal,
1,SP,1,R/L,+241-220-032-002-861+,5,Y,Linear,Equal,
1,UC,1,R/L,]235-803-002-000+,4,N,Linear,Equal,
1,SP,1,R/L,+740-585-798-002-861-216+,6,Y,Linear,Unequal,
1,UC,1,,+281+,1,Y,Indefinable,Indefinable,
1,UC,1,R/L,+000-000-061-031+,4,N,Linear,Equal,
1,LP,1,R/L,+740-390-590-240-741-390-728+,7,Y,Linear,Equal,
1,LP,1,R/L,+740-100-240-741-702-900-003+,7,Y,Linear,Equal,
1,SS,1,R/L,+740-400-142-061+,4,Y,Linear,Unequal,
1,SS,1,R/L,+740-266+,2,Y,Linear,Equal,
1,UC,1,R/L,]240-740-017-503+,4,?,Linear,Unequal,
1,PP,1,R/L,+740-390-590-742-700+,5,Y,Linear,Adapted,
1,PP,1,R/L,+520-033-705-002-172-032+,6,Y,Partly linear,Unequal,
1,PP,1,R/L,+520-033-706-002-817-808+,6,Y,Linear,Adapted,
1,PP,1,R/L,+740-798-003-002-416+,5,Y,Partly linear,Adapted,
1,SC,1,R/L,+368-861-575+,3,Y,Linear,Equal,
1,SP,1,R/L,+527-555-231-002-817+,5,Y,Linear,Adapted,
1,PP,1,R/L,+090-740-384-002-452-000+,6,N,Linear,Unequal,
1,UC,1,R/L,]003-741-630+,3,?,Linear,Equal,
1,UC,1,R/L,+000-002-798-590-032+,5,N,Partly linear,Unequal,
1,UC,1,R/L,]740-217+,2,?,Linear,Equal,
1,LP,1,R/L,+740-390-590-233-231-741-000+,7,N,Linear,Adapted,
1,UC,1,R/L,]741-390-125+,3,?,Linear,Unequal,
1,LP,1,R/L,+740-900-003-002-940-705+,6,Y,Linear,Adapted,
1,SS,1,R/L,+740-760-840-013+,4,Y,Linear,Unequal,
1,SC,1,R/L,+740-400-142-061-368[,5,?,Partly linear,Unequal,
1,PP,1,R/L,+740-585-900-002-002-820+,6,Y,Partly linear,Unequal,
1,SC,1,R/L,+861-576-545+,3,Y,Linear,Equal,
1,SC,1,R/L,+740-900-482-484-900+,5,Y,Linear,Indefinable,
1,SS,1,R/L,+740-416+,2,Y,Linear,Equal,
1,UC,1,R/L,+740-100-717-002-000[,5,N,Linear,Equal,
1,??,1,,]000+,1,N,Indefinable,Indefinable,
3,UC,1,,]000-240+,2,N,,,
1,SC,1,R/L,+138-001-595-752-455+,5,Y,Strong linear,Equal,
1,SP,1,R/L,+740-770-235-002-817+,5,Y,Linear,Adapted,
1,SS,1,R/L,+740-405-590-790+,4,Y,Linear,Adapted,
1,UC,1,R/L,]002-416+,2,?,Indefinable,Indefinable,
1,UC,1,,+147+,1,Y,Indefinable,Indefinable,
1,UC,1,,]921+,1,?,Indefinable,Indefinable,
1,SP,1,R/L,+740-032-840-233-060-550+,6,Y,Partly linear,Adapted,
1,PP,1,R/L,]233-002-817+,3,?,Linear,Equal,
1,UC,1,,]762+,1,?,Indefinable,Indefinable,
1,UC,1,R/L,]002-000-861-031+,4,N,Linear,Unequal,
1,UC,1,R/L,+740-798[,2,?,Linear,Equal,
1,UC,1,R/L,+740-017-000-233[,4,N,Linear,Equal,
1,??,1,,+165-000[,2,N,Linear,Equal,
1,SS,1,R/L,+156-003+,2,Y,Linear,Indefinable,
1,SP,1,R/L,+520-233-803-002-817+,5,Y,Linear,Adapted,
1,PP,1,R/L,+090-740-220-032+,4,Y,Linear,Equal,
1,SS,1,R/L,+520-175+,2,Y,Linear,Equal,
1,UC,1,,]861+,1,?,Indefinable,Indefinable,
1,UC,1,R/L,+527-140+,2,Y,Linear,Equal,
1,LC,1,R/L,+294-350-595-820-002-820+,6,Y,Partly linear,Unequal,
1,UC,1,R/L,]000-032-002-820+,4,N,Linear,Equal,
1,NU,1,,]003+,1,?,Indefinable,Indefinable,
1,PP,1,R/L,+740-390-590-060-795+,5,Y,Linear,Equal,
1,UC,1,R/L,+390-871+,2,Y,Linear,Equal,
1,SS,1,R/L,+740-900-005+,3,Y,Linear,Equal,
1,SC,1,R/L,+111-833-528+,3,Y,Linear,Equal,
1,SP,1,R/L,+151-220-016-002-820+,5,Y,Partly linear,Adapted,
1,LP,1,R/L,+740-798-460-350-741-590-032+,7,Y,Squeezed,Unequal,
1,SS,1,R/L,+156-031+,2,Y,Linear,Equal,
1,SS,1,,+600-143+,2,Y,Linear,Equal,
1,SS,1,R/L,+407-004+,2,Y,Linear,Indefinable,
1,PP,1,R/L,+740-904-033-741-700+,5,Y,Linear,Adapted,
1,SS,1,R/L,+740-061+,2,Y,Linear,Equal,
1,SP,1,R/L,+740-017-503-000-060-000[,6,N,Linear,Equal,
1,UC,1,R/L,]390-390+,2,?,,,
